named_requirement_id,taxonomy_id,family,category,canonical_name,matched_term,requirement_id,notice_id,opportunity_title,source_file,confidence
NREQ-000754,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000585,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_9.bin,0.7
NREQ-000755,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000585,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_9.bin,0.7
NREQ-000756,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000585,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_9.bin,0.7
NREQ-000757,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000594,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000758,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000594,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000759,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000594,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000760,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000595,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000761,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000595,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000762,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000595,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000763,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000595,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000764,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000596,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000765,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000596,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000766,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000596,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000767,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000596,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000768,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000597,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000769,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000597,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000770,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000597,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000771,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000597,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.85
NREQ-000772,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000598,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000773,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000598,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000774,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000598,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000775,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000599,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000776,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000599,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000777,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000599,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000778,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000600,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.8
NREQ-000779,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000600,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.8
NREQ-000780,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000600,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.8
NREQ-000781,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000601,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000782,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000601,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000783,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000601,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000784,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000602,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000785,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000602,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000786,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000602,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000787,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000603,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000788,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000603,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000789,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000603,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000790,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000603,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000791,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000604,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000792,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000604,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000793,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000604,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000794,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000604,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000795,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000605,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000796,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000605,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000797,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000605,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000798,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000605,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.75
NREQ-000799,TAX-000009,certification,cybersecurity,CMMC,cmmc,REQ-000606,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.65
NREQ-000800,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000606,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.65
NREQ-000801,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000606,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.65
NREQ-000802,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000606,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.65
NREQ-000803,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000607,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000804,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000607,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000805,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000607,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000806,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000608,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000807,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000608,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000808,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000608,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_14.bin,0.7
NREQ-000809,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000609,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000810,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000609,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000811,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000609,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000812,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000610,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000813,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000610,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000814,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000610,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000815,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000610,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000816,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000611,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000817,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000611,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000818,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000611,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000819,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000611,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000820,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000612,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000821,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000612,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000822,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000612,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000823,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000612,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.85
NREQ-000824,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000613,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000825,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000613,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000826,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000613,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000827,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000614,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000828,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000614,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000829,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000614,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000830,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000615,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.8
NREQ-000831,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000615,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.8
NREQ-000832,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000615,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.8
NREQ-000833,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000616,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000834,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000616,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000835,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000616,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000836,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000617,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000837,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000617,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000838,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000617,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.7
NREQ-000839,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000618,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000840,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000618,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000841,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000618,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000842,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000618,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000843,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000619,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000844,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000619,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000845,TAX-000087,compliance_clause,regulatory,FAR,far,REQ-000619,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000846,TAX-000088,compliance_clause,regulatory,DFARS,dfars,REQ-000619,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000847,TAX-000038,evaluation_factor,source_selection,Price,price,REQ-000620,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
NREQ-000848,TAX-000056,contract_vehicle,procurement_vehicle,BPA,bpa,REQ-000620,dd067ed7e23d469dab6e5a622c30460b,Marketplace for Acquisition of Professional Services (MAPS),dd067ed7e23d469dab6e5a622c30460b_15.bin,0.75
