requirement_object_id,object_type,object_text,mandatory_flag,source_requirement_id,notice_id,opportunity_title,source_file,source_category,source_confidence,object_confidence
ROBJ-000412,evaluation_factor,past performance,unknown,REQ-000723,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_5.bin,evaluation,0.75,0.55
ROBJ-000413,experience_requirement,"past performance""], ""staffing"": Section 6 Contractor Qualification Requirements | Section 6 | section 19.105 | Part 12. This announcemen",unknown,REQ-000723,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_5.bin,evaluation,0.75,0.65
ROBJ-000414,staffing_requirement,"key personnel"", ""resume"", ""qualifications""], ""certifications"": Section 6 Contractor Qualification Requirements | Section 6 | section",unknown,REQ-000726,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_5.bin,certification,0.65,0.65
ROBJ-000415,staffing_requirement,"resume"", ""qualifications""], ""certifications"": Section 6 Contractor Qualification Requirements | Section 6 | section 19.105 | P",unknown,REQ-000726,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_5.bin,certification,0.65,0.65
ROBJ-000416,staffing_requirement,"qualifications""], ""certifications"": Section 6 Contractor Qualification Requirements | Section 6 | section 19.105 | Part 12. This annou",unknown,REQ-000726,d4b0cdaa6b81462db03813b232d2f491,NPSC Physician Services at the NNMC,d4b0cdaa6b81462db03813b232d2f491_5.bin,certification,0.65,0.65
ROBJ-000417,staffing_requirement,Project Manager and/or the POSHO when needed. SECTION I SAFETY REQUIREMENTS FOR CONTRACTORS AND SUBCONTRACTORS This safety Plan details,unknown,REQ-000730,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_1.bin,staffing,0.7,0.65
ROBJ-000418,deliverable_requirement,safety Plan details | SECTION II Emergency procedures | section can be written in Spanish. The contractor has to detail the procedu,unknown,REQ-000730,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_1.bin,staffing,0.7,0.65
ROBJ-000419,staffing_requirement,"resume""], ""certifications"": SECTION I SAFETY REQUIREMENTS FOR CONTRACTORS AND SUBCONTRACTORS This safety Plan details | SECTIO",unknown,REQ-000733,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_1.bin,certification,0.65,0.65
ROBJ-000420,evaluation_factor,price,unknown,REQ-000738,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_2.bin,evaluation,0.8,0.55
ROBJ-000421,evaluation_factor,EVALUATION FACTORS  Evaluation Factors  Addendum to Evaluation Factors - FAR and DOSAR Provisions not Prescribed in Part 12 SECTION 5 -,unknown,REQ-000744,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.85,0.65
ROBJ-000422,evaluation_factor,EVALUATION FACTORS | SECTION 5 - REPRESENTATIONS AND CERTIFICATIONS | SECTION 1 - THE SCHEDULE CONTINUATION TO SF-1449 RFQ NUMBER 19MX5326,unknown,REQ-000744,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.85,0.65
ROBJ-000423,evaluation_factor,EVALUATION FACTORS | Part 12 SECTION 5 - REPRESENTATIONS AND CERTIFICATIONS | Part 12 SBU - CONTRACTING AND ACQUISITIONS SECTION 1 - THE S,unknown,REQ-000744,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.85,0.65
ROBJ-000424,evaluation_factor,PRICE,unknown,REQ-000744,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.85,0.55
ROBJ-000425,deliverable_requirement,Safety Plan SECTION 2 - CONTRACT CLAUSES  Contract Clauses  Addendum to Contract Clauses - FAR and DOSAR Clauses not Prescribed i,unknown,REQ-000744,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.85,0.65
ROBJ-000426,pricing_requirement,UNIT PRICE  Attachment A - Statement of Work  Attachment B - Equipment List  Attachment C - Bavak Test Protocol (Specific to Ba,unknown,REQ-000744,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.85,0.65
ROBJ-000427,procurement_form_or_artifact,SF-1449 cover sheet  Block 20 – SCHEDULE OF SUPPLIES/SERVICES  Block 23 – UNIT PRICE  Attachment A - Statement of Work  Att,unknown,REQ-000744,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.85,0.65
ROBJ-000428,procurement_form_or_artifact,SF-1449 RFQ NUMBER 19MX5326Q0043 Block 20 - SCHEDULE OF SUPPLIES/SERVICES 1 DESCRIPTION The U.S. SECTION 1 - THE SCHEDULE | SEC,unknown,REQ-000744,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.85,0.65
ROBJ-000429,procurement_form_or_artifact,SF-1449 RFQ NUMBER 19MX5326Q0043 Block 20 - SCHE | section 6 for security requirements. 2 NOTICE TO PROCEED After Contract awar,unknown,REQ-000744,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.85,0.65
ROBJ-000430,procurement_form_or_artifact,SF-1449 RFQ NUMBER 19MX5326Q0043 Block 23 | SECTION 2 - CONTRACT CLAUSES 52.212-4 Terms and Conditions | Part 12 SECTION 3 - SO,unknown,REQ-000744,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.85,0.65
ROBJ-000431,evaluation_factor,EVALUATION FACTORS SECTION 1 - THE SCHEDULE | SECTION 2 - CONTRACT CLAUSES | SECTION 3 - SOLICITATION PROVISIONS | SECTION 4 - EVALUATION,unknown,REQ-000748,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,evaluation,0.8,0.65
ROBJ-000432,evaluation_factor,"evaluation factors""], ""pricing_schedule"": SECTION 1 - THE SCHEDULE | SECTION 2 - CONTRACT CLAUSES | SECTION 3 - SOLICITATION PROVISIONS |",unknown,REQ-000753,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,evaluation,0.8,0.65
ROBJ-000433,pricing_requirement,"firm fixed price""], ""staffing"": SECTION 1 - THE SCHEDULE | SECTION 2 - CONTRACT CLAUSES | SECTION 3 - SOLICITATION PROVISIONS | SECTION",unknown,REQ-000755,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,evaluation,0.8,0.65
ROBJ-000434,pricing_requirement,"unit price"", ""total price"", ""clin"", ""pricing"", ""firm fixed price""], ""staffing"": SECTION 1 - THE SCHEDULE | SECTION 2 - CONTRACT CL",unknown,REQ-000755,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,evaluation,0.8,0.65
ROBJ-000435,pricing_requirement,"clin"", ""pricing"", ""firm fixed price""], ""staffing"": SECTION 1 - THE SCHEDULE | SECTION 2 - CONTRACT CLAUSES | SECTION 3 - SOL",unknown,REQ-000755,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,evaluation,0.8,0.65
ROBJ-000436,staffing_requirement,"resume"", ""labor category"", ""qualifications""], ""certifications"": SECTION 1 - THE SCHEDULE | SECTION 2 - CONTRACT CLAUSES | SECT",unknown,REQ-000758,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.65,0.65
ROBJ-000437,staffing_requirement,"qualifications""], ""certifications"": SECTION 1 - THE SCHEDULE | SECTION 2 - CONTRACT CLAUSES | SECTION 3 - SOLICITATION PROVISIONS | SE",unknown,REQ-000758,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.65,0.65
ROBJ-000438,clearance_requirement,"secret"", ""classified"", ""cui""], ""justification"": SECTION 1 - THE SCHEDULE | SECTION 2 -",unknown,REQ-000761,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,security,0.65,0.75
ROBJ-000439,clearance_requirement,"cui""], ""justification"": SECTION 1 - THE SCHEDULE | SECTION 2 - CONTRACT CLAUSES | S",unknown,REQ-000761,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,security,0.65,0.75
ROBJ-000440,procurement_form_or_artifact,"drawings"": SECTION 1 - THE SCHEDULE | SECTION 2 - CONTRACT CLAUSES | SECTION 3 - SOLICITATION PROVISIONS | SECTION 4 - EVALUATI",unknown,REQ-000762,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_3.bin,certification,0.7,0.65
ROBJ-000441,evaluation_factor,price,unknown,REQ-000766,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_4.bin,certification,0.75,0.55
ROBJ-000442,pricing_requirement,"unit price""], ""certifications"":",unknown,REQ-000766,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_4.bin,certification,0.75,0.55
ROBJ-000443,evaluation_factor,Price,unknown,REQ-000770,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,certification,0.85,0.55
ROBJ-000444,pricing_requirement,"Unit Price (Section 1, pages 13-15) showing: Section 3 of the solicitation document on or before 12 | Section 1.4 | Section 5 - Re",unknown,REQ-000770,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,certification,0.85,0.65
ROBJ-000445,procurement_form_or_artifact,"SF-1449 cover sheet (Blocks 17a, 18a, 19, 20, and 23)  Completed Attachment E, F, or G – Payment Registration Form (as applica",unknown,REQ-000770,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,certification,0.85,0.65
ROBJ-000446,pricing_requirement,CLINs 001-002) o Option Year 1 pricing (CLINs 101-102) II o Option Year 2 pricing (CLINs 201-202) o Repair labor rates (Secti,unknown,REQ-000773,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,pricing,0.7,0.65
ROBJ-000447,pricing_requirement,"unit price"", ""clin"", ""pricing""], ""certifications"": Section 3 of the solicitation document on or before 12 | Section 1.4 | Section",unknown,REQ-000777,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,certification,0.75,0.65
ROBJ-000448,pricing_requirement,"clin"", ""pricing""], ""certifications"": Section 3 of the solicitation document on or before 12 | Section 1.4 | Section 5 - Repr",unknown,REQ-000777,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_5.bin,certification,0.75,0.65
ROBJ-000449,procurement_form_or_artifact,AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 1 2 2. section headings | Section 3.3.2.2 Submission Date and Address The submission deadline,unknown,REQ-000782,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,amendment,0.7,0.65
ROBJ-000450,procurement_form_or_artifact,AMENDMENT OF SOLICITATION NUMBER AMERICAN EMBASSY MEXICO 19MX5326Q0043 PASEO DE LA REFORMA 305 ATTN: section headings | Section 3.3.2.2 Submissio,unknown,REQ-000785,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,amendment,0.7,0.65
ROBJ-000451,procurement_form_or_artifact,"amendment of solicitation"", ""modification of contract""], ""forms"": section headings | Section 3.3.2.2 Submission Date and Address The submission d",unknown,REQ-000792,cbb1a9af3c004dc68e36a311cbef0ff9,Preventive Maintenance Services for Anti-Climb Bi-folding Gates,cbb1a9af3c004dc68e36a311cbef0ff9_6.bin,amendment,0.65,0.65
ROBJ-000452,procurement_form_or_artifact,"drawings"". Section 1 | Section 9C refers to a 40 | Section 1 states we are to purchase two covers measuring 20 | Section C list",unknown,REQ-000795,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,past_performance,0.7,0.65
ROBJ-000453,procurement_form_or_artifact,"drawings"": Section 1 | Section 9C refers to a 40 | Section 1 states we are to purchase two covers measuring 20 | Section C list",unknown,REQ-000798,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_1.bin,past_performance,0.65,0.65
ROBJ-000454,evaluation_factor,Price,unknown,REQ-000800,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_3.bin,evaluation,0.75,0.55
ROBJ-000455,evaluation_factor,best value,unknown,REQ-000801,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_3.bin,security,0.8,0.55
ROBJ-000456,pricing_requirement,"unit price"", ""pricing""], ""certifications"": Section 889 | section if the Offeror responds | Section 2 of the Sudan Accountability a",unknown,REQ-000806,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_3.bin,certification,0.75,0.65
ROBJ-000457,clearance_requirement,"secret"", ""classified""], ""q_and_a"": Section 889 | section if the Offeror responds | Sec",unknown,REQ-000810,cb68614c729145b3835e8326258f5ea2,Shade Structure Canopy,cb68614c729145b3835e8326258f5ea2_3.bin,security,0.65,0.75
ROBJ-000458,evaluation_factor,price,unknown,REQ-000817,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_1.bin,evaluation,0.8,0.55
ROBJ-000459,pricing_requirement,"unit price"", ""total price"", ""clin"", ""price schedule"", ""pricing""], ""past_performance"": SECTION 01 00 00 - GENERAL REQUIREMENTS PART",unknown,REQ-000817,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_1.bin,evaluation,0.8,0.65
ROBJ-000460,pricing_requirement,"clin"", ""price schedule"", ""pricing""], ""past_performance"": SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT",unknown,REQ-000817,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_1.bin,evaluation,0.8,0.65
ROBJ-000461,staffing_requirement,"key personnel"", ""resume"", ""labor category"", ""qualifications""], ""certifications"": SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GEN",unknown,REQ-000821,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_1.bin,certification,0.7,0.65
ROBJ-000462,staffing_requirement,"resume"", ""labor category"", ""qualifications""], ""certifications"": SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 I",unknown,REQ-000821,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_1.bin,certification,0.7,0.65
ROBJ-000463,staffing_requirement,"qualifications""], ""certifications"": SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT AND ARRANGEMENT OF DO | SECTIO",unknown,REQ-000821,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_1.bin,certification,0.7,0.65
ROBJ-000464,clearance_requirement,"cui""], ""forms"": SECTION 01 00 00 - GENERAL REQUIREMENTS PART 1 - GENERAL 1.1 INTENT",unknown,REQ-000824,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_1.bin,security,0.65,0.75
ROBJ-000465,evaluation_factor,Past Performance,unknown,REQ-000825,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_2.bin,evaluation,0.8,0.55
ROBJ-000466,experience_requirement,Past Performance Questionnaire (PPQ) Notice to Contractor Information provided in this questionnaire is intended for use as source selec,yes,REQ-000825,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_2.bin,evaluation,0.8,0.8
ROBJ-000467,procurement_form_or_artifact,AMENDMENT OF SOLICITATION/MODIFICATION OF CONTRACT 1 2 2. section headings | Attachment 7 - RFIs 1-48.,unknown,REQ-000827,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,amendment,0.7,0.65
ROBJ-000468,procurement_form_or_artifact,Attachment 7 - RFIs 1-48.,unknown,REQ-000827,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,amendment,0.7,0.55
ROBJ-000469,procurement_form_or_artifact,AMENDMENT OF SOLICITATION NUMBER (X) 140P4326R0013 9B. section headings | Attachment 7 - RFIs 1-48.,unknown,REQ-000830,c502adb5aeb8463f88d90c9be98eed6e,N--George Washington Birthplace National Monument- RE,c502adb5aeb8463f88d90c9be98eed6e_3.bin,amendment,0.65,0.65
