discovery_id,candidate_pattern,frequency,status,created_at
SD-011752,irrigaci n 11500 cdmx,1,review,2026-06-27 13:28:41
SD-011753,n 11500 cdmx mexico,1,review,2026-06-27 13:28:41
SD-011754,11500 cdmx mexico cdmx,1,review,2026-06-27 13:28:41
SD-011755,cdmx mexico cdmx mexico,1,review,2026-06-27 13:28:41
SD-011756,mexico cdmx mexico ciudad,1,review,2026-06-27 13:28:41
SD-011757,cdmx mexico ciudad de,1,review,2026-06-27 13:28:41
SD-011758,mexico ciudad de mexico,1,review,2026-06-27 13:28:41
SD-011759,19mx5326q0043 for,1,review,2026-06-27 13:28:41
SD-011760,for anti,1,review,2026-06-27 13:28:41
SD-011761,maintenance the,1,review,2026-06-27 13:28:41
SD-011762,embassy of,1,review,2026-06-27 13:28:41
SD-011763,america invites,1,review,2026-06-27 13:28:41
SD-011764,invites you,1,review,2026-06-27 13:28:41
SD-011765,quote anti,1,review,2026-06-27 13:28:41
SD-011766,maintenance to,1,review,2026-06-27 13:28:41
SD-011767,performed at,1,review,2026-06-27 13:28:41
SD-011768,19mx5326q0043 for anti,1,review,2026-06-27 13:28:41
SD-011769,for anti climb,1,review,2026-06-27 13:28:41
SD-011770,gates maintenance the,1,review,2026-06-27 13:28:41
SD-011771,maintenance the embassy,1,review,2026-06-27 13:28:41
SD-011772,the embassy of,1,review,2026-06-27 13:28:41
SD-011773,embassy of the,1,review,2026-06-27 13:28:41
SD-011774,of the united,1,review,2026-06-27 13:28:41
SD-011775,of america invites,1,review,2026-06-27 13:28:41
SD-011776,america invites you,1,review,2026-06-27 13:28:41
SD-011777,invites you to,1,review,2026-06-27 13:28:41
SD-011778,a quote anti,1,review,2026-06-27 13:28:41
SD-011779,quote anti climb,1,review,2026-06-27 13:28:41
SD-011780,gates maintenance to,1,review,2026-06-27 13:28:41
SD-011781,maintenance to be,1,review,2026-06-27 13:28:41
SD-011782,to be performed,1,review,2026-06-27 13:28:41
SD-011783,be performed at,1,review,2026-06-27 13:28:41
SD-011784,performed at the,1,review,2026-06-27 13:28:41
SD-011785,at the u,1,review,2026-06-27 13:28:41
SD-011786,19mx5326q0043 for anti climb,1,review,2026-06-27 13:28:41
SD-011787,for anti climb bi,1,review,2026-06-27 13:28:41
SD-011788,folding gates maintenance the,1,review,2026-06-27 13:28:41
SD-011789,gates maintenance the embassy,1,review,2026-06-27 13:28:41
SD-011790,maintenance the embassy of,1,review,2026-06-27 13:28:41
SD-011791,the embassy of the,1,review,2026-06-27 13:28:41
SD-011792,embassy of the united,1,review,2026-06-27 13:28:41
SD-011793,of the united states,1,review,2026-06-27 13:28:41
SD-011794,states of america invites,1,review,2026-06-27 13:28:41
SD-011795,of america invites you,1,review,2026-06-27 13:28:41
SD-011796,america invites you to,1,review,2026-06-27 13:28:41
SD-011797,invites you to submit,1,review,2026-06-27 13:28:41
SD-011798,submit a quote anti,1,review,2026-06-27 13:28:41
SD-011799,a quote anti climb,1,review,2026-06-27 13:28:41
SD-011800,quote anti climb bi,1,review,2026-06-27 13:28:41
SD-011801,folding gates maintenance to,1,review,2026-06-27 13:28:41
SD-011802,gates maintenance to be,1,review,2026-06-27 13:28:41
SD-011803,maintenance to be performed,1,review,2026-06-27 13:28:41
SD-011804,to be performed at,1,review,2026-06-27 13:28:41
SD-011805,be performed at the,1,review,2026-06-27 13:28:41
SD-011806,performed at the u,1,review,2026-06-27 13:28:41
SD-011807,at the u s,1,review,2026-06-27 13:28:41
SD-011808,quote must,1,review,2026-06-27 13:28:41
SD-011809,submitted to,1,review,2026-06-27 13:28:41
SD-011810,shown on,1,review,2026-06-27 13:28:41
SD-011811,on paragraph,1,review,2026-06-27 13:28:41
SD-011812,paragraph 3,1,review,2026-06-27 13:28:41
SD-011813,2 submission,1,review,2026-06-27 13:28:41
SD-011814,submission date,1,review,2026-06-27 13:28:41
SD-011815,date and,1,review,2026-06-27 13:28:41
SD-011816,and address,1,review,2026-06-27 13:28:41
SD-011817,address under,1,review,2026-06-27 13:28:41
SD-011818,under section,1,review,2026-06-27 13:28:41
SD-011819,solicitation document,1,review,2026-06-27 13:28:41
SD-011820,document on,1,review,2026-06-27 13:28:41
SD-011821,or before,1,review,2026-06-27 13:28:41
SD-011822,before 12,1,review,2026-06-27 13:28:41
SD-011823,00 hours,1,review,2026-06-27 13:28:41
SD-011824,hours noon,1,review,2026-06-27 13:28:41
SD-011825,noon mexico,1,review,2026-06-27 13:28:41
SD-011826,on friday,1,review,2026-06-27 13:28:41
SD-011827,friday june,1,review,2026-06-27 13:28:41
SD-011828,your quote must,1,review,2026-06-27 13:28:41
SD-011829,quote must be,1,review,2026-06-27 13:28:41
SD-011830,be submitted to,1,review,2026-06-27 13:28:41
SD-011831,submitted to the,1,review,2026-06-27 13:28:41
SD-011832,the address shown,1,review,2026-06-27 13:28:41
SD-011833,address shown on,1,review,2026-06-27 13:28:41
SD-011834,shown on paragraph,1,review,2026-06-27 13:28:41
SD-011835,on paragraph 3,1,review,2026-06-27 13:28:41
SD-011836,paragraph 3 3,1,review,2026-06-27 13:28:41
SD-011837,2 2 submission,1,review,2026-06-27 13:28:41
SD-011838,2 submission date,1,review,2026-06-27 13:28:41
SD-011839,submission date and,1,review,2026-06-27 13:28:41
SD-011840,date and address,1,review,2026-06-27 13:28:41
SD-011841,and address under,1,review,2026-06-27 13:28:41
SD-011842,address under section,1,review,2026-06-27 13:28:41
SD-011843,under section 3,1,review,2026-06-27 13:28:41
SD-011844,section 3 of,1,review,2026-06-27 13:28:41
SD-011845,3 of the,1,review,2026-06-27 13:28:41
SD-011846,the solicitation document,1,review,2026-06-27 13:28:41
SD-011847,solicitation document on,1,review,2026-06-27 13:28:41
SD-011848,document on or,1,review,2026-06-27 13:28:41
SD-011849,on or before,1,review,2026-06-27 13:28:41
SD-011850,or before 12,1,review,2026-06-27 13:28:41
SD-011851,before 12 00,1,review,2026-06-27 13:28:41
SD-011852,12 00 hours,1,review,2026-06-27 13:28:41
SD-011853,00 hours noon,1,review,2026-06-27 13:28:41
SD-011854,hours noon mexico,1,review,2026-06-27 13:28:41
SD-011855,noon mexico city,1,review,2026-06-27 13:28:41
SD-011856,mexico city s,1,review,2026-06-27 13:28:41
SD-011857,city s local,1,review,2026-06-27 13:28:41
SD-011858,s local time,1,review,2026-06-27 13:28:41
SD-011859,local time on,1,review,2026-06-27 13:28:41
SD-011860,time on friday,1,review,2026-06-27 13:28:41
SD-011861,on friday june,1,review,2026-06-27 13:28:41
SD-011862,friday june 19,1,review,2026-06-27 13:28:41
SD-011863,june 19 2026,1,review,2026-06-27 13:28:41
SD-011864,your quote must be,1,review,2026-06-27 13:28:41
SD-011865,quote must be submitted,1,review,2026-06-27 13:28:41
SD-011866,must be submitted to,1,review,2026-06-27 13:28:41
SD-011867,be submitted to the,1,review,2026-06-27 13:28:41
SD-011868,submitted to the address,1,review,2026-06-27 13:28:41
SD-011869,to the address shown,1,review,2026-06-27 13:28:41
SD-011870,the address shown on,1,review,2026-06-27 13:28:41
SD-011871,address shown on paragraph,1,review,2026-06-27 13:28:41
SD-011872,shown on paragraph 3,1,review,2026-06-27 13:28:41
SD-011873,on paragraph 3 3,1,review,2026-06-27 13:28:41
SD-011874,paragraph 3 3 2,1,review,2026-06-27 13:28:41
SD-011875,3 2 2 submission,1,review,2026-06-27 13:28:41
SD-011876,2 2 submission date,1,review,2026-06-27 13:28:41
SD-011877,2 submission date and,1,review,2026-06-27 13:28:41
SD-011878,submission date and address,1,review,2026-06-27 13:28:41
SD-011879,date and address under,1,review,2026-06-27 13:28:41
SD-011880,and address under section,1,review,2026-06-27 13:28:41
SD-011881,address under section 3,1,review,2026-06-27 13:28:41
SD-011882,under section 3 of,1,review,2026-06-27 13:28:41
SD-011883,section 3 of the,1,review,2026-06-27 13:28:41
SD-011884,3 of the solicitation,1,review,2026-06-27 13:28:41
SD-011885,of the solicitation document,1,review,2026-06-27 13:28:41
SD-011886,the solicitation document on,1,review,2026-06-27 13:28:41
SD-011887,solicitation document on or,1,review,2026-06-27 13:28:41
SD-011888,document on or before,1,review,2026-06-27 13:28:41
SD-011889,on or before 12,1,review,2026-06-27 13:28:41
SD-011890,or before 12 00,1,review,2026-06-27 13:28:41
SD-011891,before 12 00 hours,1,review,2026-06-27 13:28:41
SD-011892,12 00 hours noon,1,review,2026-06-27 13:28:41
SD-011893,00 hours noon mexico,1,review,2026-06-27 13:28:41
SD-011894,hours noon mexico city,1,review,2026-06-27 13:28:41
SD-011895,noon mexico city s,1,review,2026-06-27 13:28:41
SD-011896,mexico city s local,1,review,2026-06-27 13:28:41
SD-011897,city s local time,1,review,2026-06-27 13:28:41
SD-011898,s local time on,1,review,2026-06-27 13:28:41
SD-011899,local time on friday,1,review,2026-06-27 13:28:41
SD-011900,time on friday june,1,review,2026-06-27 13:28:41
SD-011901,on friday june 19,1,review,2026-06-27 13:28:41
SD-011902,friday june 19 2026,1,review,2026-06-27 13:28:41
SD-011903,no quotes,1,review,2026-06-27 13:28:41
SD-011904,quotes will,1,review,2026-06-27 13:28:41
SD-011905,be accepted,1,review,2026-06-27 13:28:41
SD-011906,accepted after,1,review,2026-06-27 13:28:41
SD-011907,after this,1,review,2026-06-27 13:28:41
SD-011908,this time,1,review,2026-06-27 13:28:41
SD-011909,no quotes will,1,review,2026-06-27 13:28:41
SD-011910,quotes will be,1,review,2026-06-27 13:28:41
SD-011911,will be accepted,1,review,2026-06-27 13:28:41
SD-011912,be accepted after,1,review,2026-06-27 13:28:41
SD-011913,accepted after this,1,review,2026-06-27 13:28:41
SD-011914,after this time,1,review,2026-06-27 13:28:41
SD-011915,no quotes will be,1,review,2026-06-27 13:28:41
SD-011916,quotes will be accepted,1,review,2026-06-27 13:28:41
SD-011917,will be accepted after,1,review,2026-06-27 13:28:41
SD-011918,be accepted after this,1,review,2026-06-27 13:28:41
SD-011919,accepted after this time,1,review,2026-06-27 13:28:41
SD-011920,order for,1,review,2026-06-27 13:28:41
SD-011921,quote to,1,review,2026-06-27 13:28:41
SD-011922,considered you,1,review,2026-06-27 13:28:41
SD-011923,must also,1,review,2026-06-27 13:28:41
SD-011924,also complete,1,review,2026-06-27 13:28:41
SD-011925,complete and,1,review,2026-06-27 13:28:41
SD-011926,submit the,1,review,2026-06-27 13:28:41
SD-011927,in order for,1,review,2026-06-27 13:28:41
SD-011928,order for a,1,review,2026-06-27 13:28:41
SD-011929,for a quote,1,review,2026-06-27 13:28:41
SD-011930,a quote to,1,review,2026-06-27 13:28:41
SD-011931,quote to be,1,review,2026-06-27 13:28:41
SD-011932,be considered you,1,review,2026-06-27 13:28:41
SD-011933,considered you must,1,review,2026-06-27 13:28:41
SD-011934,you must also,1,review,2026-06-27 13:28:41
SD-011935,must also complete,1,review,2026-06-27 13:28:41
SD-011936,also complete and,1,review,2026-06-27 13:28:41
SD-011937,complete and submit,1,review,2026-06-27 13:28:41
SD-011938,and submit the,1,review,2026-06-27 13:28:41
SD-011939,submit the following,1,review,2026-06-27 13:28:41
SD-011940,in order for a,1,review,2026-06-27 13:28:41
SD-011941,order for a quote,1,review,2026-06-27 13:28:41
SD-011942,for a quote to,1,review,2026-06-27 13:28:41
SD-011943,a quote to be,1,review,2026-06-27 13:28:41
SD-011944,quote to be considered,1,review,2026-06-27 13:28:41
SD-011945,to be considered you,1,review,2026-06-27 13:28:41
SD-011946,be considered you must,1,review,2026-06-27 13:28:41
SD-011947,considered you must also,1,review,2026-06-27 13:28:41
SD-011948,you must also complete,1,review,2026-06-27 13:28:41
SD-011949,must also complete and,1,review,2026-06-27 13:28:41
SD-011950,also complete and submit,1,review,2026-06-27 13:28:41
SD-011951,complete and submit the,1,review,2026-06-27 13:28:41
SD-011952,and submit the following,1,review,2026-06-27 13:28:41
SD-011953,volume title,1,review,2026-06-27 13:28:41
SD-011954,title completed,1,review,2026-06-27 13:28:41
SD-011955,and executed,1,review,2026-06-27 13:28:41
SD-011956,executed sf,1,review,2026-06-27 13:28:41
SD-011957,sheet blocks,1,review,2026-06-27 13:28:41
SD-011958,blocks 17a,1,review,2026-06-27 13:28:41
SD-011959,23 completed,1,review,2026-06-27 13:28:41
SD-011960,completed attachment,1,review,2026-06-27 13:28:41
SD-011961,as applicable,1,review,2026-06-27 13:28:41
SD-011962,applicable based,1,review,2026-06-27 13:28:41
SD-011963,on section,1,review,2026-06-27 13:28:41
SD-011964,i completed,1,review,2026-06-27 13:28:41
SD-011965,completed section,1,review,2026-06-27 13:28:41
SD-011966,certifications sam,1,review,2026-06-27 13:28:41
SD-011967,sam unique,1,review,2026-06-27 13:28:41
SD-011968,unique entity,1,review,2026-06-27 13:28:41
SD-011969,entity id,1,review,2026-06-27 13:28:41
SD-011970,uei cage,1,review,2026-06-27 13:28:41
SD-011971,cage ncage,1,review,2026-06-27 13:28:41
SD-011972,ncage code,1,review,2026-06-27 13:28:41
SD-011973,code evidence,1,review,2026-06-27 13:28:41
SD-011974,evidence of,1,review,2026-06-27 13:28:41
SD-011975,of active,1,review,2026-06-27 13:28:41
SD-011976,active registration,1,review,2026-06-27 13:28:41
SD-011977,registration in,1,review,2026-06-27 13:28:41
SD-011978,gov vendor,1,review,2026-06-27 13:28:41
SD-011979,h completed,1,review,2026-06-27 13:28:41
SD-011980,completed block,1,review,2026-06-27 13:28:41
SD-011981,price section,1,review,2026-06-27 13:28:41
SD-011982,pages 13,1,review,2026-06-27 13:28:41
SD-011983,15 showing,1,review,2026-06-27 13:28:41
SD-011984,volume title completed,1,review,2026-06-27 13:28:41
SD-011985,title completed and,1,review,2026-06-27 13:28:41
SD-011986,completed and executed,1,review,2026-06-27 13:28:41
SD-011987,and executed sf,1,review,2026-06-27 13:28:41
SD-011988,executed sf 1449,1,review,2026-06-27 13:28:41
SD-011989,cover sheet blocks,1,review,2026-06-27 13:28:41
SD-011990,sheet blocks 17a,1,review,2026-06-27 13:28:41
SD-011991,blocks 17a 18a,1,review,2026-06-27 13:28:41
SD-011992,17a 18a 19,1,review,2026-06-27 13:28:41
SD-011993,18a 19 20,1,review,2026-06-27 13:28:41
SD-011994,19 20 and,1,review,2026-06-27 13:28:41
SD-011995,20 and 23,1,review,2026-06-27 13:28:41
SD-011996,and 23 completed,1,review,2026-06-27 13:28:41
SD-011997,23 completed attachment,1,review,2026-06-27 13:28:41
SD-011998,completed attachment e,1,review,2026-06-27 13:28:41
SD-011999,attachment e f,1,review,2026-06-27 13:28:41
SD-012000,or g payment,1,review,2026-06-27 13:28:41
SD-012001,registration form as,1,review,2026-06-27 13:28:41
SD-012002,form as applicable,1,review,2026-06-27 13:28:41
SD-012003,as applicable based,1,review,2026-06-27 13:28:41
SD-012004,applicable based on,1,review,2026-06-27 13:28:41
SD-012005,based on section,1,review,2026-06-27 13:28:41
SD-012006,on section 1,1,review,2026-06-27 13:28:41
SD-012007,4 i completed,1,review,2026-06-27 13:28:41
SD-012008,i completed section,1,review,2026-06-27 13:28:41
SD-012009,completed section 5,1,review,2026-06-27 13:28:41
SD-012010,and certifications sam,1,review,2026-06-27 13:28:41
SD-012011,certifications sam unique,1,review,2026-06-27 13:28:41
SD-012012,sam unique entity,1,review,2026-06-27 13:28:41
SD-012013,unique entity id,1,review,2026-06-27 13:28:41
SD-012014,entity id uei,1,review,2026-06-27 13:28:41
SD-012015,id uei cage,1,review,2026-06-27 13:28:41
SD-012016,uei cage ncage,1,review,2026-06-27 13:28:41
SD-012017,cage ncage code,1,review,2026-06-27 13:28:41
SD-012018,ncage code evidence,1,review,2026-06-27 13:28:41
SD-012019,code evidence of,1,review,2026-06-27 13:28:41
SD-012020,evidence of active,1,review,2026-06-27 13:28:41
SD-012021,of active registration,1,review,2026-06-27 13:28:41
SD-012022,active registration in,1,review,2026-06-27 13:28:41
SD-012023,registration in sam,1,review,2026-06-27 13:28:41
SD-012024,in sam gov,1,review,2026-06-27 13:28:41
SD-012025,sam gov vendor,1,review,2026-06-27 13:28:41
SD-012026,gov vendor portal,1,review,2026-06-27 13:28:41
SD-012027,registration attachment h,1,review,2026-06-27 13:28:41
SD-012028,attachment h completed,1,review,2026-06-27 13:28:41
SD-012029,h completed block,1,review,2026-06-27 13:28:41
SD-012030,completed block 23,1,review,2026-06-27 13:28:41
SD-012031,unit price section,1,review,2026-06-27 13:28:41
SD-012032,price section 1,1,review,2026-06-27 13:28:41
SD-012033,section 1 pages,1,review,2026-06-27 13:28:41
SD-012034,1 pages 13,1,review,2026-06-27 13:28:41
SD-012035,pages 13 15,1,review,2026-06-27 13:28:41
SD-012036,13 15 showing,1,review,2026-06-27 13:28:41
SD-012037,volume title completed and,1,review,2026-06-27 13:28:41
SD-012038,title completed and executed,1,review,2026-06-27 13:28:41
SD-012039,completed and executed sf,1,review,2026-06-27 13:28:41
SD-012040,and executed sf 1449,1,review,2026-06-27 13:28:41
SD-012041,executed sf 1449 cover,1,review,2026-06-27 13:28:41
SD-012042,1449 cover sheet blocks,1,review,2026-06-27 13:28:41
SD-012043,cover sheet blocks 17a,1,review,2026-06-27 13:28:41
SD-012044,sheet blocks 17a 18a,1,review,2026-06-27 13:28:41
SD-012045,blocks 17a 18a 19,1,review,2026-06-27 13:28:41
SD-012046,17a 18a 19 20,1,review,2026-06-27 13:28:41
SD-012047,18a 19 20 and,1,review,2026-06-27 13:28:41
SD-012048,19 20 and 23,1,review,2026-06-27 13:28:41
SD-012049,20 and 23 completed,1,review,2026-06-27 13:28:41
SD-012050,and 23 completed attachment,1,review,2026-06-27 13:28:41
SD-012051,23 completed attachment e,1,review,2026-06-27 13:28:41
SD-012052,completed attachment e f,1,review,2026-06-27 13:28:41
SD-012053,attachment e f or,1,review,2026-06-27 13:28:41
