issue_type,contract_number,supplier,value
zero_value,E60ZT-16TSPS/042/ZT,Allswater Naval Architects And Engineers,0.0
zero_value,E60ZT-16TSPS/043/ZT,Altis Specialized Professional Resources And Or Altisspr And Or Altis Professional Recruitment,0.0
zero_value,E60ZT-16TSPS/044/ZT,Altis Human Resources Ottawa Excel Human Resources And Altis Human Resources In Joint Venture,0.0
zero_value,E60ZT-16TSPS/027/ZT,Action Personnel Of Ottawa Hull,0.0
zero_value,E60ZT-16TSPS/028/ZT,Adecco Employment Services Services De Placement Adecco,0.0
zero_value,E60ZT-16TSPS/029/ZT,Adga Group Consultants,0.0
zero_value,E60ZT-16TSPS/018/ZT,Grey Oak Consulting,0.0
zero_value,E60ZT-16TSPS/025/ZT,Acf Associates,0.0
zero_value,E60ZT-16TSPS/026/ZT,Acosys Consulting Services,0.0
zero_value,E60ZT-16TSPS/046/ZT,Altus Group,0.0
zero_value,E60ZT-16TSPS/030/ZT,Adhartas Consulting,0.0
zero_value,E60ZT-16TSPS/031/ZT,Adirondack Information Management Aim Group In Joint Venture,0.0
zero_value,E60ZT-16TSPS/032/ZT,Adobe Systems,0.0
zero_value,E60ZT-16TSPS/033/ZT,Adrmtec,0.0
zero_value,E60ZT-16TSPS/034/ZT,Adrm Technology Consulting Group And Randstad Interim Joint Venture,0.0
zero_value,E60ZT-16TSPS/035/ZT,Advisorontrack,0.0
zero_value,E60ZT-16TSPS/045/ZT,Altruistic Informatics Consulting,0.0
zero_value,E60ZT-16TSPS/053/ZT,Averna Technologies,0.0
zero_value,E60ZT-16TSPS/054/ZT,Azur Hr,0.0
zero_value,E60ZT-16TSPS/047/ZT,Amita,0.0
zero_value,E60ZT-16TSPS/049/ZT,Artemp Personnel Services,0.0
zero_value,E60ZT-16TSPS/051/ZT,Askari Solutions,0.0
zero_value,E60ZT-16TSPS/052/ZT,Auguste Solutions And Associates,0.0
zero_value,5X001-160831/003/ZL,Commissionaires,0.0
zero_value,E60ZT-16TSPS/143/ZT,Fiorel Systems Systemes Fiorel,0.0
zero_value,E60ZT-16TSPS/144/ZT,Fiscal Realities Economists,0.0
zero_value,E60ZT-16TSPS/145/ZT,Fmc Professionals,0.0
zero_value,E60ZT-16TSPS/147/ZT,Foxred Consulting,0.0
zero_value,E60ZT-16TSPS/148/ZT,Fujitsu Consulting Fujitsu Conseil,0.0
zero_value,E60ZT-16TSPS/149/ZT,Gba Development And Project Management,0.0
zero_value,E60ZT-16TSPS/150/ZT,Gastops,0.0
zero_value,E60ZT-16TSPS/151/ZT,Gef Consulting,0.0
zero_value,E60ZT-16TSPS/172/ZT,Hubspoke,0.0
zero_value,E60ZT-16TSPS/173/ZT,Hrsg,0.0
zero_value,E60ZT-16TSPS/174/ZT,I4C Consulting,0.0
zero_value,E60ZT-16TSPS/175/ZT,Ian Martin,0.0
zero_value,E60ZT-16TSPS/176/ZT,Ibiska Telecom,0.0
zero_value,E60ZT-16TSPS/177/ZT,IBM CANADA,0.0
zero_value,E60ZT-16TSPS/178/ZT,Icegate Solutions,0.0
zero_value,E60ZT-16TSPS/179/ZT,Ids Systems Consultants,0.0
zero_value,E60ZT-16TSPS/180/ZT,Ifathom,0.0
zero_value,E60ZT-16TSPS/165/ZT,Harrington Staffing Services,0.0
zero_value,E60ZT-16TSPS/166/ZT,Hay Group,0.0
zero_value,E60ZT-16TSPS/167/ZT,Hcm Works Hcm Travail,0.0
zero_value,E60ZT-16TSPS/168/ZT,Hdp Group,0.0
zero_value,E60ZT-16TSPS/169/ZT,Hal,0.0
zero_value,E60ZT-16TSPS/170/ZT,Hitachi Consulting,0.0
zero_value,E60ZT-16TSPS/164/ZT,Halo Management Consulting,0.0
zero_value,E60ZT-16TSPS/159/ZT,Groupe Cmi,0.0
zero_value,E60ZT-16TSPS/160/ZT,Intersol Group,0.0
zero_value,E60ZT-16TSPS/161/ZT,Gpwg,0.0
zero_value,E60ZT-16TSPS/162/ZT,G W Delorme Management,0.0
zero_value,E60ZT-16TSPS/163/ZT,Hackett Consulting,0.0
zero_value,E60ZT-16TSPS/152/ZT,Gelder Gingras And Associates,0.0
zero_value,E60ZT-16TSPS/153/ZT,Gevity Consulting Gevity Conseil,0.0
zero_value,E60ZT-16TSPS/154/ZT,Global Advantage Consulting,0.0
zero_value,E60ZT-16TSPS/155/ZT,Goss Gilroy,0.0
zero_value,E60ZT-16TSPS/156/ZT,Gps Global Professional Services,0.0
zero_value,E60ZT-16TSPS/157/ZT,Gris Orange Consultant,0.0
zero_value,E60ZT-16TSPS/158/ZT,Groupe Alithya,0.0
zero_value,E60ZT-16TSPS/295/ZT,Promaxis Systems,0.0
zero_value,E60ZT-16TSPS/294/ZT,Prologic Systems,0.0
zero_value,E60ZT-16TSPS/296/ZT,Protak Consulting Group,0.0
zero_value,E60ZT-16TSPS/297/ZT,Provision It Resources,0.0
zero_value,E60ZT-16TSPS/298/ZT,Qinetiq,0.0
zero_value,E60ZT-16TSPS/299/ZT,Qmr Consulting And Professional Staffing,0.0
zero_value,E60ZT-16TSPS/300/ZT,Qmr Consulting And Erskine Dredge In Jv,0.0
zero_value,E60ZT-16TSPS/280/ZT,Platinum Technologies,0.0
zero_value,E60ZT-16TSPS/281/ZT,Pleiad,0.0
zero_value,E60ZT-16TSPS/282/ZT,Portage Personnel,0.0
zero_value,E60ZT-16TSPS/291/ZT,Proex,0.0
zero_value,E60ZT-16TSPS/292/ZT,Program Evaluation And Beyond,0.0
zero_value,E60ZT-16TSPS/293/ZT,Project Services International Psi,0.0
zero_value,E60ZT-16TSPS/301/ZT,Quallium,0.0
zero_value,E60ZT-16TSPS/302/ZT,Quantum Management Services,0.0
zero_value,E60ZT-16TSPS/304/ZT,R3D Conseil R3D Consulting,0.0
zero_value,E60ZT-16TSPS/305/ZT,Rainmakers Consulting Services,0.0
zero_value,E60ZT-16TSPS/306/ZT,Randstad Interim,0.0
zero_value,E60ZT-16TSPS/307/ZT,Raymond Chabot Grant Thornton Consulting,0.0
zero_value,E60ZT-16TSPS/308/ZT,Research Power,0.0
zero_value,E60ZT-16TSPS/309/ZT,Reseau Circum Circum Network,0.0
zero_value,E60ZT-16TSPS/310/ZT,Revay And Associates,0.0
zero_value,E60ZT-16TSPS/311/ZT,Rfp Solutions,0.0
zero_value,E60ZT-16TSPS/312/ZT,Robertson And,0.0
zero_value,E60ZT-16TSPS/313/ZT,Run Straight Consulting,0.0
zero_value,E60ZT-16TSPS/314/ZT,S I Systems,0.0
zero_value,E60ZT-16TSPS/315/ZT,Salasan Consulting,0.0
zero_value,E60ZT-16TSPS/316/ZT,Samson And Associes Samson And Associates,0.0
zero_value,E60ZT-16TSPS/317/ZT,Science Metrix,0.0
zero_value,E60ZT-16TSPS/318/ZT,Sheffield Blake,0.0
zero_value,E60ZT-16TSPS/319/ZT,Sierra Systems Group,0.0
zero_value,E60ZT-16TSPS/277/ZT,Paquette Consulting,0.0
zero_value,E60ZT-16TSPS/278/ZT,Phirelight,0.0
zero_value,E60ZT-16TSPS/279/ZT,Plan Net,0.0
zero_value,E60ZT-16TSPS/274/ZT,Peter Hadwen Consulting,0.0
zero_value,E60ZT-16TSPS/275/ZT,Peter J Kindree Architect,0.0
zero_value,E60ZT-16TSPS/276/ZT,P G F Consultants,0.0
zero_value,E60ZT-16TSPS/283/ZT,Posterity Group Consulting,0.0
zero_value,E60ZT-16TSPS/284/ZT,Pra,0.0
zero_value,E60ZT-16TSPS/285/ZT,Precisionerp,0.0
zero_value,E60ZT-16TSPS/286/ZT,Precision Ids Jv,0.0
zero_value,E60ZT-16TSPS/287/ZT,PWC / PRICEWATERHOUSECOOPERS,0.0
zero_value,E60ZT-16TSPS/288/ZT,Primex Project Management,0.0
zero_value,E60ZT-16TSPS/289/ZT,Primexx Ventures Alejandra Carrillo Joint Venture,0.0
zero_value,E60ZT-16TSPS/263/ZT,Olav Consulting,0.0
zero_value,E60ZT-16TSPS/264/ZT,Olav Consulting Moshwa Aboriginal Information Technology In Joint Venture,0.0
zero_value,E60ZT-16TSPS/265/ZT,Openframe Technologies,0.0
zero_value,E60ZT-16TSPS/266/ZT,Optimus Sbr,0.0
zero_value,E60ZT-16TSPS/267/ZT,Orangutech,0.0
zero_value,E60ZT-16TSPS/268/ZT,Orbis Risk Consulting,0.0
zero_value,E60ZT-16TSPS/269/ZT,Orbis Risk Consulting Okwaho Management Resources In Joint Venture,0.0
zero_value,E60ZT-16TSPS/270/ZT,Otus Strategic Financial Business Planning Group,0.0
zero_value,E60ZT-16TSPS/271/ZT,Outcome Consultants,0.0
zero_value,E60ZT-16TSPS/272/ZT,P2I Strategies,0.0
zero_value,E60ZT-16TSPS/273/ZT,Perfomance Management Network,0.0
zero_value,E60ZT-16TSPS/259/ZT,Niva,0.0
zero_value,E60ZT-16TSPS/260/ZT,Nortak Software,0.0
zero_value,E60ZT-16TSPS/261/ZT,Numerica Technologies,0.0
zero_value,E60ZT-16TSPS/262/ZT,Ogrady Consulting,0.0
zero_value,E60ZT-16TSPS/244/ZT,Mmm Group,0.0
zero_value,E60ZT-16TSPS/255/ZT,Neosoft Technologies,0.0
zero_value,E60ZT-16TSPS/256/ZT,Newfound Recruiting,0.0
zero_value,E60ZT-16TSPS/258/ZT,Nisha Technologies,0.0
zero_value,E60ZT-16TSPS/238/ZT,Mwco,0.0
zero_value,E60ZT-16TSPS/240/ZT,Milestone Digital Media Consultants,0.0
zero_value,E60ZT-16TSPS/241/ZT,Mindstream Tc And Psb,0.0
zero_value,E60ZT-16TSPS/242/ZT,Mindwire Systems,0.0
zero_value,E60ZT-16TSPS/243/ZT,Mishkumi Technologies,0.0
zero_value,E60ZT-16TSPS/212/ZT,Lean Agility,0.0
zero_value,E60ZT-16TSPS/213/ZT,Leo Pisces Services Group,0.0
zero_value,E60ZT-16TSPS/214/ZT,Norleaf Networks,0.0
zero_value,E60ZT-16TSPS/215/ZT,Les Services Euroconsult Amerique Du Nord Euroconsult North America Services,0.0
zero_value,E60ZT-16TSPS/216/ZT,Leveragetek,0.0
zero_value,E60ZT-16TSPS/245/ZT,Mnp Winnipeg,0.0
zero_value,E60ZT-16TSPS/246/ZT,Mobile Resources,0.0
zero_value,E60ZT-16TSPS/247/ZT,Modis,0.0
zero_value,E60ZT-16TSPS/248/ZT,Mrsb Consulting Services,0.0
zero_value,E60ZT-16TSPS/250/ZT,N12 Consulting,0.0
zero_value,E60ZT-16TSPS/251/ZT,Naly Management Consulting,0.0
zero_value,E60ZT-16TSPS/252/ZT,Nautsa Mawt Resources Group,0.0
zero_value,E60ZT-16TSPS/253/ZT,Nautsa Mawt Resources Group Human Resources Systems Group Joint Venture,0.0
zero_value,E60ZT-16TSPS/254/ZT,Navpoint Consulting Group,0.0
zero_value,E60ZT-16TSPS/217/ZT,Lightning Tree Consulting And Carey Stevens And Associates In Joint Venture,0.0
zero_value,E60ZT-16TSPS/218/ZT,Lightning Tree Consulting,0.0
zero_value,E60ZT-16TSPS/219/ZT,Lnw Consulting,0.0
zero_value,E60ZT-16TSPS/220/ZT,Longo And Associates,0.0
zero_value,E60ZT-16TSPS/221/ZT,Lotic Consulting,0.0
zero_value,E60ZT-16TSPS/222/ZT,Lti Informatique Et Genie,0.0
zero_value,E60ZT-16TSPS/223/ZT,Lumina It,0.0
zero_value,E60ZT-16TSPS/224/ZT,Lumina It C B Z In Joint Venture,0.0
zero_value,E60ZT-16TSPS/225/ZT,Mackinnon Charlton Management Consultants,0.0
zero_value,E60ZT-16TSPS/226/ZT,Macogep,0.0
zero_value,E60ZT-16TSPS/227/ZT,Team Makwa Tpg,0.0
zero_value,E60ZT-16TSPS/228/ZT,Mannarino Systems And Software,0.0
zero_value,E60ZT-16TSPS/229/ZT,Manpower,0.0
zero_value,E60ZT-16TSPS/230/ZT,Maplesoft Group,0.0
zero_value,E60ZT-16TSPS/231/ZT,Mason Clark Group,0.0
zero_value,E60ZT-16TSPS/232/ZT,Maxsys Staffing And Consulting,0.0
zero_value,E60ZT-16TSPS/233/ZT,Mdos Consulting,0.0
zero_value,E60ZT-16TSPS/234/ZT,Mercer,0.0
zero_value,E60ZT-16TSPS/235/ZT,Messa Computing,0.0
zero_value,E60ZT-16TSPS/236/ZT,Mgis,0.0
zero_value,E60ZT-16TSPS/237/ZT,Mgis B D M K Consultants In Joint Venture,0.0
zero_value,E60ZT-16TSPS/188/ZT,Idmag,0.0
zero_value,E60ZT-16TSPS/189/ZT,International Safety Research,0.0
zero_value,E60ZT-16TSPS/146/ZT,Foursight Consulting Group,0.0
zero_value,E60ZT-16TSPS/171/ZT,Holonics,0.0
zero_value,E60ZT-16TSPS/181/ZT,Infomagnetics Technologies,0.0
zero_value,E60ZT-16TSPS/182/ZT,Imtc,0.0
zero_value,E60ZT-16TSPS/190/ZT,Ipsg Technology,0.0
zero_value,E60ZT-16TSPS/191/ZT,Ipsos Partnership,0.0
zero_value,E60ZT-16TSPS/192/ZT,Team Isheva Ranakan,0.0
zero_value,E60ZT-16TSPS/193/ZT,Nattiq,0.0
zero_value,E60ZT-16TSPS/194/ZT,It Net Ottawa,0.0
zero_value,E60ZT-16TSPS/196/ZT,Janet Leblanc And Associates,0.0
zero_value,E60ZT-16TSPS/197/ZT,Janique Simard Ouellette,0.0
zero_value,E60ZT-16TSPS/198/ZT,Juno Risk Solutions,0.0
zero_value,E60ZT-16TSPS/199/ZT,Kelly Sears Consulting Group,0.0
zero_value,E60ZT-16TSPS/200/ZT,Team Koroc Isheva,0.0
zero_value,E60ZT-16TSPS/204/ZT,L 3 Communications Mas,0.0
zero_value,E60ZT-16TSPS/205/ZT,Labelle Lise D,0.0
zero_value,E60ZT-16TSPS/206/ZT,Lannick Contract Solutions,0.0
zero_value,E60ZT-16TSPS/207/ZT,Lansdowne Technologies,0.0
zero_value,E60ZT-16TSPS/208/ZT,Lco Construction And Management Consultants,0.0
zero_value,E60ZT-16TSPS/209/ZT,Bronson Consulting Group,0.0
zero_value,E60ZT-16TSPS/210/ZT,Baastel,0.0
zero_value,E60ZT-16TSPS/201/ZT,Kpmg,0.0
zero_value,E60ZT-16TSPS/184/ZT,Team Inround Tsps,0.0
zero_value,E60ZT-16TSPS/185/ZT,Integra Networks,0.0
zero_value,E60ZT-16TSPS/202/ZT,Ksar And Associates,0.0
zero_value,E60ZT-16TSPS/186/ZT,Intergroup Consultants,0.0
zero_value,E60ZT-16TSPS/203/ZT,Retirement Planning Institute Linstitut De Planification De La Retraite L Paul Frechette Consulting Services,0.0
zero_value,E60ZT-16TSPS/359/ZT,Thomas And Schmidt,0.0
zero_value,E60ZT-16TSPS/410/ZT,Risk Sciences International,0.0
zero_value,E60ZT-16TSPS/422/ZT,8713138,0.0
zero_value,E60ZT-16TSPS/436/ZT,Focus Real Estate Marketing Systems,0.0
zero_value,E60ZT-16TSPS/438/ZT,Hr Strategies Consulting,0.0
zero_value,E60ZT-16TSPS/448/ZT,Veralex Consulting Services,0.0
zero_value,E60ZT-16TSPS/449/ZT,Rn 2017,0.0
zero_value,E60ZT-16TSPS/453/ZT,Just Governance Group,0.0
zero_value,E60ZT-16TSPS/454/ZT,Medfall Group,0.0
zero_value,E60ZT-16TSPS/455/ZT,Parliamentary Centre Le Centre Parlementaire,0.0
zero_value,E60ZT-16TSPS/456/ZT,Pennant,0.0
zero_value,E60ZT-16TSPS/440/ZT,Landmark Decisions,0.0
zero_value,E60ZT-16TSPS/441/ZT,Ngl Nordicity Group,0.0
zero_value,E60ZT-16TSPS/442/ZT,Rider Levett Bucknall,0.0
zero_value,E60ZT-16TSPS/443/ZT,Social Impact,0.0
zero_value,E60ZT-16TSPS/444/ZT,Technomics,0.0
zero_value,E60ZT-16TSPS/445/ZT,Telecan Space,0.0
zero_value,E60ZT-16TSPS/446/ZT,Evidence Network,0.0
zero_value,E60ZT-16TSPS/447/ZT,Tulo Centre Of Indigenous Economics,0.0
zero_value,E60ZT-16TSPS/398/ZT,Fleetway,0.0
zero_value,E60ZT-16TSPS/407/ZT,Paton And Associates Management Consulting,0.0
zero_value,E60ZT-16TSPS/408/ZT,Posterity Group Consulting F S Matrix In Joint Venture,0.0
zero_value,E60ZT-16TSPS/409/ZT,Right Management,0.0
zero_value,E60ZT-16TSPS/411/ZT,Sas2 Dialogue,0.0
zero_value,E60ZT-16TSPS/412/ZT,Shi Consulting,0.0
zero_value,E60ZT-16TSPS/413/ZT,Burnie Group,0.0
zero_value,E60ZT-16TSPS/414/ZT,Fundingportal,0.0
zero_value,E60ZT-16TSPS/415/ZT,Total Outsource,0.0
zero_value,E60ZT-16TSPS/416/ZT,Vigilant Management,0.0
zero_value,E60ZT-16TSPS/417/ZT,White Sage Technologies Worldhire In Joint Venture,0.0
zero_value,E60ZT-16TSPS/418/ZT,Western Management Consultants,0.0
zero_value,E60ZT-16TSPS/419/ZT,Public Policy Forum,0.0
zero_value,E60ZT-16TSPS/420/ZT,Martec,0.0
zero_value,E60ZT-16TSPS/421/ZT,Services Advisem Advisem Services,0.0
zero_value,E60ZT-16TSPS/354/ZT,Institute On Governance,0.0
zero_value,E60ZT-16TSPS/399/ZT,Genipro Stnh,0.0
zero_value,E60ZT-16TSPS/400/ZT,Graybridge Malkam,0.0
zero_value,E60ZT-16TSPS/401/ZT,Hays Specialist Recruitment,0.0
zero_value,E60ZT-16TSPS/402/ZT,Hdr Decision Economics,0.0
zero_value,E60ZT-16TSPS/403/ZT,Integrated Learning International,0.0
zero_value,E60ZT-16TSPS/404/ZT,Lakeland Consulting,0.0
zero_value,E60ZT-16TSPS/405/ZT,Nichols Applied Management,0.0
zero_value,E60ZT-16TSPS/406/ZT,Pathquest Consulting Services,0.0
zero_value,E60ZT-16TSPS/375/ZT,Valency,0.0
zero_value,E60ZT-16TSPS/376/ZT,Veritaaq Technology House,0.0
zero_value,E60ZT-16TSPS/355/ZT,Right Door Consulting And Solutions,0.0
zero_value,E60ZT-16TSPS/356/ZT,Strategic Review Group,0.0
zero_value,E60ZT-16TSPS/357/ZT,Universalia Management Group,0.0
zero_value,E60ZT-16TSPS/358/ZT,Vcan Group,0.0
zero_value,E60ZT-16TSPS/383/ZT,Zernam Enterprise,0.0
zero_value,E60ZT-16TSPS/384/ZT,Zw Project Management,0.0
zero_value,E60ZT-16TSPS/378/ZT,Ward Ofarrell Consultants,0.0
zero_value,E60ZT-16TSPS/379/ZT,Workplace Safety And Prevention Services,0.0
zero_value,E60ZT-16TSPS/380/ZT,Wsp,0.0
zero_value,E60ZT-16TSPS/381/ZT,Y2 Consulting Psychologists Psychologues Consultants Y2,0.0
zero_value,E60ZT-16TSPS/382/ZT,Yoush,0.0
zero_value,E60ZT-16TSPS/350/ZT,Aim Group,0.0
zero_value,E60ZT-16TSPS/352/ZT,Devon Group,0.0
zero_value,E60ZT-16TSPS/290/ZT,Procom,0.0
zero_value,E60ZT-16TSPS/353/ZT,Halifax Group,0.0
zero_value,E60ZT-16TSPS/360/ZT,Tiree,0.0
zero_value,E60ZT-16TSPS/362/ZT,Toppazzini And Lee Consulting,0.0
zero_value,E60ZT-16TSPS/363/ZT,Tpg Technology Consulting,0.0
zero_value,E60ZT-16TSPS/364/ZT,Halifax Group Transpolar,0.0
zero_value,E60ZT-16TSPS/365/ZT,Trinity Associates Bdk Associates In Joint Venture,0.0
zero_value,E60ZT-16TSPS/366/ZT,Trm Technologies,0.0
zero_value,E60ZT-16TSPS/367/ZT,Tundra Technical Solutions,0.0
zero_value,E60ZT-16TSPS/368/ZT,Turner And Townsend Cm2R,0.0
zero_value,E60ZT-16TSPS/369/ZT,Turtle Island Staffing,0.0
zero_value,E60ZT-16TSPS/370/ZT,Turtle Technologies,0.0
zero_value,E60ZT-16TSPS/371/ZT,Leadership Group,0.0
zero_value,E60ZT-16TSPS/372/ZT,Centre For Executive Leadership,0.0
zero_value,E60ZT-16TSPS/374/ZT,Valcom Consulting Group,0.0
zero_value,E60ZT-16TSPS/339/ZT,Tes Employment Solution,0.0
zero_value,E60ZT-16TSPS/348/ZT,Teramach Technologies,0.0
zero_value,E60ZT-16TSPS/344/ZT,Teambuilder Consulting,0.0
zero_value,E60ZT-16TSPS/345/ZT,Tecsis,0.0
zero_value,E60ZT-16TSPS/346/ZT,Tecsis Les Entreprises Norleaf Networks In Joint Venture,0.0
zero_value,E60ZT-16TSPS/347/ZT,Teksystems,0.0
zero_value,E60ZT-16TSPS/340/ZT,Tiree Innovation,0.0
zero_value,E60ZT-16TSPS/341/ZT,Tag Hr Associates Group Human Resources,0.0
zero_value,E60ZT-16TSPS/342/ZT,Tbp And Associates,0.0
zero_value,E60ZT-16TSPS/343/ZT,Tdv Global,0.0
zero_value,E60ZT-16TSPS/334/ZT,Symbiotic Group,0.0
zero_value,E60ZT-16TSPS/336/ZT,Systematix It Solutions Microworks In Joint Venture,0.0
zero_value,E60ZT-16TSPS/337/ZT,Systematix It Solutions Systematix Technologies De Linformation Les Services Conseils Systematix In Joint Venture,0.0
zero_value,E60ZT-16TSPS/338/ZT,Systemscope,0.0
zero_value,E60ZT-16TSPS/320/ZT,Srdc,0.0
zero_value,E60ZT-16TSPS/321/ZT,Softsim Technologies,0.0
zero_value,E60ZT-16TSPS/322/ZT,Msi,0.0
zero_value,E60ZT-16TSPS/323/ZT,Somos,0.0
zero_value,E60ZT-16TSPS/325/ZT,Spearhead Management,0.0
zero_value,E60ZT-16TSPS/326/ZT,Sra Staffing Solutions,0.0
zero_value,E60ZT-16TSPS/303/ZT,R A Malatest And Associates,0.0
zero_value,E60ZT-16TSPS/333/ZT,Swgi,0.0
zero_value,E60ZT-16TSPS/329/ZT,Stiff Sentences,0.0
zero_value,E60ZT-16TSPS/330/ZT,Strategia Conseil,0.0
zero_value,E60ZT-16TSPS/331/ZT,Srs,0.0
zero_value,E60ZT-16TSPS/332/ZT,Stratos,0.0
zero_value,E60ZT-16TSSO/159/ZT,Janique Simard Ouellette,0.0
zero_value,E60ZT-16TSSO/158/ZT,It Net Ottawa,0.0
zero_value,E60ZT-16TSSO/157/ZT,Nattiq,0.0
zero_value,E60ZT-16TSSO/156/ZT,Team Isheva Ranakan,0.0
zero_value,E60ZT-16TSSO/155/ZT,Ipsos Partnership,0.0
zero_value,E60ZT-16TSSO/154/ZT,Interplay Creative Media,0.0
zero_value,E60ZT-16TSSO/153/ZT,International Safety Research,0.0
zero_value,E60ZT-16TSSO/152/ZT,Idmag,0.0
zero_value,E60ZT-16TSSO/171/ZT,Leveragetek,0.0
zero_value,E60ZT-16TSSO/169/ZT,Norleaf Networks,0.0
zero_value,E60ZT-16TSSO/168/ZT,Leo Pisces Services Group,0.0
zero_value,E60ZT-16TSSO/175/ZT,Lti Informatique Et Genie,0.0
zero_value,E60ZT-16TSSO/174/ZT,Lotic Consulting,0.0
zero_value,E60ZT-16TSSO/173/ZT,Longo And Associates,0.0
zero_value,E60ZT-16TSSO/172/ZT,Lnw Consulting,0.0
zero_value,E60ZT-16TSSO/166/ZT,Bronson Consulting Group,0.0
zero_value,E60ZT-16TSSO/165/ZT,Lco Construction And Management Consultants,0.0
zero_value,E60ZT-16TSSO/164/ZT,Lansdowne Technologies,0.0
zero_value,E60ZT-16TSSO/163/ZT,Lannick Contract Solutions,0.0
zero_value,E60ZT-16TSSO/162/ZT,Labelle Lise D,0.0
zero_value,E60ZT-16TSSO/161/ZT,Kpmg,0.0
zero_value,E60ZT-16TSSO/160/ZT,Team Koroc Isheva,0.0
zero_value,E60ZT-16TSSO/188/ZT,Messa Computing,0.0
zero_value,E60ZT-16TSSO/186/ZT,Mdos Consulting,0.0
zero_value,E60ZT-16TSSO/185/ZT,Maxsys Staffing And Consulting,0.0
zero_value,E60ZT-16TSSO/193/ZT,Milestone Digital Media Consultants,0.0
zero_value,E60ZT-16TSSO/191/ZT,Mwco,0.0
zero_value,E60ZT-16TSSO/190/ZT,Mgis B D M K Consultants In Joint Venture,0.0
zero_value,E60ZT-16TSSO/189/ZT,Mgis,0.0
zero_value,E60ZT-16TSSO/184/ZT,Mason Clark Group,0.0
zero_value,E60ZT-16TSSO/183/ZT,Maplesoft Group,0.0
zero_value,E60ZT-16TSSO/181/ZT,Team Makwa Tpg,0.0
zero_value,E60ZT-16TSSO/180/ZT,Madeleine Duford,0.0
zero_value,E60ZT-16TSSO/179/ZT,Macogep,0.0
zero_value,E60ZT-16TSSO/178/ZT,Mackinnon Charlton Management Consultants,0.0
zero_value,E60ZT-16TSSO/177/ZT,Lumina It C B Z In Joint Venture,0.0
zero_value,E60ZT-16TSSO/176/ZT,Lumina It,0.0
zero_value,E60ZT-16TSSO/227/ZT,Paquette Consulting,0.0
zero_value,E60ZT-16TSSO/226/ZT,P G F Consultants,0.0
zero_value,E60ZT-16TSSO/229/ZT,Plan Net,0.0
zero_value,E60ZT-16TSSO/228/ZT,Phirelight,0.0
zero_value,E60ZT-16TSSO/232/ZT,Portage Personnel,0.0
zero_value,E60ZT-16TSSO/231/ZT,Pleiad,0.0
zero_value,E60ZT-16TSSO/230/ZT,Platinum Technologies,0.0
zero_value,E60ZT-16TSSO/241/ZT,Project Services International Psi,0.0
zero_value,E60ZT-16TSSO/240/ZT,Program Evaluation And Beyond,0.0
zero_value,E60ZT-16TSSO/239/ZT,Proex,0.0
zero_value,E60ZT-16TSSO/238/ZT,Procom,0.0
zero_value,E60ZT-16TSSO/237/ZT,Primexx Ventures Alejandra Carrillo Joint Venture,0.0
zero_value,E60ZT-16TSSO/236/ZT,Precision Ids Jv,0.0
zero_value,E60ZT-16TSSO/235/ZT,Precisionerp,0.0
zero_value,E60ZT-16TSSO/234/ZT,Pra,0.0
zero_value,E60ZT-16TSSO/256/ZT,Robertson And,0.0
zero_value,E60ZT-16TSSO/255/ZT,Rfp Solutions,0.0
zero_value,E60ZT-16TSSO/254/ZT,Reseau Circum Circum Network,0.0
zero_value,E60ZT-16TSSO/253/ZT,Raymond Chabot Grant Thornton Consulting,0.0
zero_value,E60ZT-16TSSO/252/ZT,Randstad Interim,0.0
zero_value,E60ZT-16TSSO/251/ZT,Rainmakers Consulting Services,0.0
zero_value,E60ZT-16TSSO/250/ZT,R A Malatest And Associates,0.0
zero_value,E60ZT-16TSSO/249/ZT,Quantum Management Services,0.0
zero_value,E60ZT-16TSSO/248/ZT,Quallium,0.0
zero_value,E60ZT-16TSSO/247/ZT,Qmr Consulting And Erskine Dredge In Jv,0.0
zero_value,E60ZT-16TSSO/246/ZT,Qmr Consulting And Professional Staffing,0.0
zero_value,E60ZT-16TSSO/245/ZT,Provision It Resources,0.0
zero_value,E60ZT-16TSSO/244/ZT,Protak Consulting Group,0.0
zero_value,E60ZT-16TSSO/243/ZT,Promaxis Systems,0.0
zero_value,E60ZT-16TSSO/242/ZT,Prologic Systems,0.0
zero_value,E60ZT-16TSSO/203/ZT,N12 Consulting,0.0
zero_value,E60ZT-16TSSO/204/ZT,Naly Management Consulting,0.0
zero_value,E60ZT-16TSSO/209/ZT,Newfound Recruiting,0.0
zero_value,E60ZT-16TSSO/208/ZT,Neosoft Technologies,0.0
zero_value,E60ZT-16TSSO/207/ZT,Navpoint Consulting Group,0.0
zero_value,E60ZT-16TSSO/206/ZT,Nautsa Mawt Resources Group Human Resources Systems Group Joint Venture,0.0
zero_value,E60ZT-16TSSO/196/ZT,Mishkumi Technologies,0.0
zero_value,E60ZT-16TSSO/195/ZT,Mindwire Systems,0.0
zero_value,E60ZT-16TSSO/194/ZT,Mindstream Tc And Psb,0.0
zero_value,E60ZT-16TSSO/201/ZT,Mrsb Consulting Services,0.0
zero_value,E60ZT-16TSSO/200/ZT,Modis,0.0
zero_value,E60ZT-16TSSO/199/ZT,Mobile Resources,0.0
zero_value,E60ZT-16TSSO/198/ZT,Mnp Winnipeg,0.0
